#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DNEGSCER	YGL194C	HOS2	P53096	-	-	Histone deacetylase and subunit of Set3 and Rpd3L complexes; required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex, a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; co-localizes with Cmr1p in nuclear foci in response to DNA damage by MMS 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL215W	CLG1	P35190	-	-	Cyclin-like protein that interacts with Pho85p; has sequence similarity to G1 cyclins PCL1 and PCL2 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHL002W	HSE1	P38753	-	-	Subunit of the endosomal Vps27p-Hse1p complex; complex is required for sorting of ubiquitinated membrane proteins into intralumenal vesicles prior to vacuolar degradation, as well as for recycling of Golgi proteins and formation of lumenal membranes 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL155C	FBP26	P32604	-	-	Fructose-2,6-bisphosphatase, required for glucose metabolism; protein abundance increases in response to DNA replication stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL074C	MLF3	P32047	-	-	Serine-rich protein of unknown function; predicted to be palmitoylated; overproduction suppresses growth inhibition caused by exposure to immunosuppressant leflunomide; MLF3 has a paralog, VHS2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL049C	DIG1	Q03063	-	-	MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog, DIG2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR177C	EHT1	P38295	-	-	Acyl-coenzymeA:ethanol O-acyltransferase; plays a minor role in medium-chain fatty acid ethyl ester biosynthesis; possesses short-chain esterase activity; localizes to lipid particles and the mitochondrial outer membrane; EHT1 has a paralog, EEB1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL106W	AAT1	Q01802	-	-	Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YML097C	VPS9	P54787	-	-	Guanine nucleotide exchange factor (GEF) and ubiquitin receptor; involved in vesicle-mediated vacuolar transport, including Golgi-endosome trafficking and sorting through the multivesicular body (MVB); stimulates the intrinsic guanine nucleotide exchange activity of Rab family members (Vps21p/Ypt52p/Ypt53p); partially redundant with GEF MUK1; required for localization of the CORVET complex to endosomes; similar to mammalian ras inhibitors; contains a Ub-interacting CUE domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR240C	THI2	P38141	-	-	Transcriptional activator of thiamine biosynthetic genes; interacts with regulatory factor Thi3p to control expression of thiamine biosynthetic genes with respect to thiamine availability; acts together with Pdc2p to respond to thiaminediphosphate demand, possibly as related to carbon source availability; zinc finger protein of the Zn(II)2Cys6 type 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGL129C	RSM23	Q01163	-	-	Mitochondrial ribosomal protein of the small subunit; has similarity to mammalian apoptosis mediator proteins; null mutation prevents induction of apoptosis by overproduction of metacaspase Mca1p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL049W	CHM7	-	-	-	Yeast homolog of human CHMP7, localizes to the endoplasmic reticulum presumably as part of an ESCRT-III like complex; null mutant has growth defect at 37 C in an apq12 deletion background; non-essential gene 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR155C	ISN1	Q99312	-	-	Inosine 5'-monophosphate (IMP)-specific 5'-nucleotidase; catalyzes the breakdown of IMP to inosine; responsible for production of nicotinamide riboside and nicotinic acid riboside; expression positively regulated by nicotinic acid and glucose availability; does not show similarity to known 5'-nucleotidases from other organisms 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER020W	GPA2	P10823	-	-	Nucleotide binding alpha subunit of the heterotrimeric G protein; interacts with the receptor Gpr1p, has signaling role in response to nutrients; required for the recruitment of Ras-GTP at the plasma membrane and in the nucleus 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL046C	DCW1	P36091	-	-	Putative mannosidase; GPI-anchored membrane protein required for cell wall biosynthesis in bud formation;homologous to Dfg5p 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YMR210W	MGL2	Q03649	-	-	Monoacylglycerol lipase; palmitoyl monoacylglycerol is the preferred substrate; role in triacylglycerol catabolism; minor role in medium-chain fatty acid ethyl ester biosynthesis; contains an alpha/beta hydrolase domain and a typical lipase motif; has similarity to acyltransferases, Eeb1p and Eht1p, and human ABHD1 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER119C	AVT6	P40074	-	-	Vacuolar aspartate and glutamate exporter; member of a family of seven genes (AVT1-7) related to vesicular GABA-glycine transporters; involved in compartmentalizing acidic amino acids in response to nitrogen starvation; AVT6 has a paralog, AVT5, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR223C	HSV2	P50079	-	-	Phosphatidylinositol 3,5-bisphosphate-binding protein; plays a role in micronucleophagy; belongs to the PROPPIN family of proteins; predicted to fold as a seven-bladed beta-propeller; displays punctate cytoplasmic localization 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKR003W	OSH6	Q02201	-	-	Member of an oxysterol-binding protein family; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog, OSH7, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR300W	EXG1	P23776	-	-	Major exo-1,3-beta-glucanase of the cell wall; involved in cell wall beta-glucan assembly; exists as three differentially glycosylated isoenzymes; EXG1 has a paralog, SPR1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR443W	ECM7	Q06200	-	-	Putative integral membrane protein with a role in calcium uptake; non-essential protein; mutant has cell wall defects and Ca+ uptake deficiencies; transcription is induced under conditions of zinc deficiency 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNL166C	BNI5	P53890	-	-	Linker protein responsible for recruitment of myosin to the bud neck; interacts with the C-terminal extensions of septins Cdc11p and Shs1p and binds Myo1p to promote cytokinesis 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR515W	SLF1	Q12034	-	-	RNA binding protein that associates with polysomes; may be involved in regulating mRNA translation; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts; SLF1 has a paralog, SRO9, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL027W	TCD2	P36101	-	-	tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification, where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD2 has a paralog, TCD1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOL016C	CMK2	P22517	-	-	Calmodulin-dependent protein kinase; may play a role in stress response, many CA++/calmodulan dependent phosphorylation substrates demonstrated in vitro, amino acid sequence similar to mammalian Cam Kinase II; CMK2 has a paralog, CMK1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR025W	HST3	P53687	-	-	Member of the Sir2 family of NAD(+)-dependent protein deacetylases; involved along with Hst4p in telomeric silencing, cell cycle progression, radiation resistance, genomic stability and short-chain fatty acid metabolism 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YFR014C	CMK1	P27466	-	-	Calmodulin-dependent protein kinase; may play a role in stress response, many Ca++/calmodulin dependent phosphorylation substrates demonstrated in vitro, amino acid sequence similar to mammalian Cam Kinase II; CMK1 has a paralog, CMK2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR004C	NEM1	P38757	-	-	Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YHR011W	DIA4	P38705	-	-	Probable mitochondrial seryl-tRNA synthetase; mutant displays increased invasive and pseudohyphal growth 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YNR050C	LYS9	P38999	-	-	Saccharopine dehydrogenase (NADP+, L-glutamate-forming); catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde, the seventh step in lysine biosynthesis pathway; exhibits genetic and physical interactions with TRM112 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL053C	KTR6	P54070	-	-	Probable mannosylphosphate transferase; involved in the synthesis of core oligosaccharides in protein glycosylation pathway; member of the KRE2/MNT1 mannosyltransferase family; KTR6 has a paralog, KRE2, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YPL133C	RDS2	P19541	-	-	Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YBR279W	PAF1	P38351	-	-	Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes, including cell cycle-regulated genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; homolog of human PD2/hPAF1 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YFL048C	EMP47	P43555	-	-	Integral membrane component of ER-derived COPII-coated vesicles; functionS in ER to Golgi transport; EMP47 has a paralog, EMP46, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YGR110W	CLD1	P53264	-	-	Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YML124C	TUB3	P09734	-	-	Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules; expressed at lower level than Tub1p; TUB3 has a paralog, TUB1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR190W	SPR1	P32603	-	-	Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance; SPR1 has a paralog, EXG1, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR055W	PST1	Q12355	-	-	Cell wall protein that contains a putative GPI-attachment site; secreted by regenerating protoplasts; up-regulated by activation of the cell integrity pathway, as mediated by Rlm1p; upregulated by cell wall damage via disruption of FKS1; PST1 has a paralog, ECM33, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YDR165W	TRM82	Q03774	-	-	Catalytic subunit of a tRNA methyltransferase complex; Trm8p and Trm82p comprise an enzyme that catalyzes a methyl-transfer from S-adenosyl-l-methionine to the N(7) atom of guanine at position 46 in tRNA; Trm8 lacks catalytic activity if not bound to Trm82p; relocalizes to the cytosol in response to hypoxia; mutation in human ortholog WDR4 causes microcephalic primordial dwarfism 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YIL071C	PCI8	P40512	-	-	Possible shared subunit of Cop9 signalosome (CSN) and eIF3; binds eIF3b subunit Prt1p, has possible dual functions in transcriptional and translational control, contains a PCI (Proteasome-COP9 signalosome (CSN)-eIF3) domain 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YJL060W	BNA3	P47039	-	-	Kynurenine aminotransferase; catalyzes formation of kynurenic acid from kynurenine; potential Cdc28p substrate 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR080W	EMP46	Q12396	-	-	Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; EMP46 has a paralog, EMP47, that arose from the whole genome duplication 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YLR303W	MET17	P06106	-	-	O-acetyl homoserine-O-acetyl serine sulfhydrylase; required for Methionine and cysteine biosynthesis 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YOR047C	STD1	Q02794	-	-	Protein involved in control of glucose-regulated gene expression; interacts with kinase Snf1p, glucose sensors Snf3p and Rgt2p, TATA-binding Spt15p; regulator of transcription factor Rgt1p; interactions with Pma1p appear to propagate 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YER130C	COM2	-	-	-	Transcription factor that binds IME1 Upstream Activation Signal (UAS)ru; COM2 transcription is regulated by Haa1p, Sok2p and Zap1p transcriptional activators; may bind the IME1 promoter under all growth conditions to negatively regulate its transcription in the absence of a positive regulator that binds more effectively; repressor activity may depend on phosphorylation by PKA; C	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKL090W	CUE2	P36075	-	-	Protein of unknown function; has two CUE domains that bind ubiquitin, which may facilitate intramolecular monoubiquitination 	Saccharomyces cerevisiae	559292	-
DNEGSCER	YKR044W	UIP5	P36137	-	-	Protein of unknown function that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates 	Saccharomyces cerevisiae	559292	-
