#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DEG2001	DEG20010632	RPC25	P35718	GI:6322705	-	RNA polymerase III subunit C25, required for transcription initiation; forms a heterodimer with Rpc17p; paralog of Rpb7p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010633	RPT1	P33299	GI:6322704	-	One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; required for optimal CDC20 transcription; interacts with Rpn12p and the E3 ubiquitin-protein ligase Ubr1p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010634	GPM1	P00950	GI:6322697	-	Tetrameric phosphoglycerate mutase, mediates the conversion of 3-phosphoglycerate to 2-phosphoglycerate during glycolysis and the reverse reaction during gluconeogenesis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010635	SRP102	P36057	GI:6322695	-	Signal recognition particle (SRP) receptor beta subunit; involved in SRP-dependent protein targeting; anchors Srp101p to the ER membrane	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010636	MCD4	P36051	GI:6322683	-	Protein involved in glycosylphosphatidylinositol (GPI) anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010637	TPK3	P05986	GI:6322682	-	cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; inhibited by regulatory subunit Bcy1p in the absence of cAMP; partially redundant with Tpk1p and Tpk2p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010638	EBP2	P36049	GI:6322676	-	Essential protein required for the maturation of 25S rRNA and 60S ribosomal subunit assembly, localizes to the nucleolus; constituent of 66S pre-ribosomal particles	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010639	SNU114	P36048	GI:6322675	-	GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010640	RPL17A	P05740	GI:6322668	-	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl17Bp and has similarity to E. coli L22 and rat L17 ribosomal proteins; copurifies with the Dam1 complex (aka DASH complex)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010641	FAS1	P07149	GI:6322666	-	Beta subunit of fatty acid synthetase, which catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase, dehydratase, enoyl reductase, malonyl transacylase, and palmitoyl transacylase activities	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010642	MTR2	P34232	GI:6322662	-	mRNA transport regulator, essential nuclear protein; Mex67p and Mtr2p form a mRNA export complex which binds to RNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010643	HYM1	P32464	GI:6322659	-	Component of the RAM signaling network that is involved in regulation of Ace2p activity and cellular morphogenesis, interacts with Kic1p and Sog2p, localizes to sites of polarized growth during budding and during the mating response	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010644	ACP1	P32463	GI:6322656	-	Mitochondrial matrix acyl carrier protein, involved in biosynthesis of octanoate, which is a precursor to lipoic acid; activated by phosphopantetheinylation catalyzed by Ppt2p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010645	SDS22	P36047	GI:6322655	-	Conserved nuclear regulatory subunit of Glc7p type 1 protein serine-threonine phosphatase (PP1), functions positively with Glc7p to promote dephosphorylation of nuclear substrates required for chromosome transmission during mitosis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010646	MIA40	P36046	GI:37362671	-	Essential protein of the mitochondrial intermembrane space (IMS); promotes retention of newly imported proteins; may do so by stabilizing client protein folding as part of a disulfide relay system or transferring metal to client proteins	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010647	YKT6	P36015	GI:6322652	-	Vesicle membrane protein (v-SNARE) with acyltransferase activity; involved in trafficking to and within the Golgi, endocytic trafficking to the vacuole, and vacuolar fusion; membrane localization due to prenylation at the carboxy-terminus	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010648	TOR2	P32600	GI:42759860	-	PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that regulates growth in response to nutrients and TORC2, a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010649	LOS1	P33418	GI:6322644	-	Nuclear pore protein involved in nuclear export of pre-tRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010650	UBA1	P22515	GI:6322639	-	Ubiquitin activating enzyme (E1), involved in ubiquitin-mediated protein degradation and essential for viability	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010651	PAP1	P29468	GI:6322854	-	Poly(A) polymerase, one of three factors required for mRNA 3'-end polyadenylation, forms multiprotein complex with polyadenylation factor I (PF I), also required for mRNA nuclear export; may also polyadenylate rRNAs	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010652	ECM9	Q02202	GI:37362672	-	Non-essential protein of unknown function	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010653	RSC4	Q02206	GI:6322860	-	Component of the RSC chromatin remodeling complex; found in close proximity to nucleosomal DNA; displaced from the surface of nucleosomal DNA after chromatin remodeling	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010654	NTR2	P36118	GI:6322874	-	Essential protein that forms a dimer with Ntr1p; also forms a trimer, with Ntr2p and the DExD/H-box RNA helicase Prp43p, that is involved in spliceosome disassembly	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010655	RPC37	P36121	GI:6322877	-	RNA polymerase III subunit C37	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010656	SPC34	P36131	GI:6322890	-	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010657	KAE1	P36132	GI:37362674	-	Putative glycoprotease proposed to be in transcription as a component of the EKC protein complex with Bud32p, Cgi121p, Pcc1p, and Gon7p; also identified as a component of the KEOPS protein complex	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010658	TFA2	P36145	GI:6322915	-	TFIIE small subunit, involved in RNA polymerase II transcription initiation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010659	LAS1	P36146	GI:6322916	-	Essential nuclear protein possibly involved in bud formation and morphogenesis; mutants require the SSD1-v allele for viability	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010660	BET3	P36149	GI:6322921	-	Hydrophilic protein that acts in conjunction with SNARE proteins in targeting and fusion of ER to Golgi transport vesicles; component of the TRAPP (transport protein particle) complex	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010661	DRE2	P36152	GI:6322924	-	Protein of unknown function required for iron-sulfur cluster assembly and sister chromatid cohesion; mutation displays synthetic lethal interaction with the pol3-13 allele of CDC2	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010662	TRZ1	P36159	GI:6322932	-	tRNA 3'-end processing endonuclease tRNase Z; also localized to mitochondria and interacts genetically with Rex2 exonuclease; homolog of the human candidate prostate cancer susceptibility gene ELAC2	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010663	RPF2	P36160	GI:6322934	-	Essential protein involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit; interacts with ribosomal protein L11; localizes predominantly to the nucleolus; constituent of 66S pre-ribosomal particles	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010664	DAD2	P36162	GI:6322936	-	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010665	PRP16	P15938	GI:6322939	-	RNA helicase in the DEAH-box family involved in the second catalytic step of splicing, exhibits ATP-dependent RNA unwinding activity	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010666	SFI1	Q12369	GI:6323026	-	Centrin (Cdc31p)-binding protein required for spindle pole body (SPB) duplication, localizes to the half-bridge of the SPB, required for progression through G(2)-M transition, has similarity to Xenopus laevis XCAP-C	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010667	ORC3	P54790	GI:6323025	-	Subunit of the origin recognition complex, which directs DNA replication by binding to replication origins and is also involved in transcriptional silencing	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010668	DRS1	P32892	GI:6323021	-	Nucleolar DEAD-box protein required for ribosome assembly and function, including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010669	SOF1	P33750	GI:6323018	-	Essential protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010670	DPS1	P04802	GI:6323011	-	Cytoplasmic aspartyl-tRNA synthetase, homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010671	GPI13	Q07830	GI:6322997	-	ER membrane localized phosphoryltransferase that adds phosphoethanolamine onto the third mannose residue of the glycosylphosphatidylinositol (GPI) anchor precursor; similar to human PIG-O protein	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010672	RIX7	Q07844	GI:6322994	-	Putative ATPase of the AAA family, required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus, nucleoplasm, and nuclear periphery depending on growth conditions	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010673	GRC3	Q07845	GI:6322993	-	Protein of unknown function, required for cell growth and possibly involved in rRNA processing; mRNA is cell cycle regulated	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010674	PRP19	P32523	GI:6322992	-	Splicing factor associated with the spliceosome; contains a U-box, a motif found in a class of ubiquitin ligases	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010675	COF1	Q03048	GI:6322978	-	Cofilin, promotes actin filament depolarization in a pH-dependent manner; binds both actin monomers and filaments and severs filaments; thought to be regulated by phosphorylation at SER4; ubiquitous and essential in eukaryotes	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010676	NOC3	Q07896	GI:6323030	-	Protein that forms a nuclear complex with Noc2p that binds to 66S ribosomal precursors to mediate their intranuclear transport; also binds to chromatin to promote the association of DNA replication factors and replication initiation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010677	SSL1	Q04673	GI:6323033	-	Component of the core form of RNA polymerase transcription factor TFIIH, which has both protein kinase and DNA-dependent ATPase/helicase activities and is essential for transcription and nucleotide excision repair; interacts with Tfb4p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010678	NSE1	Q07913	GI:6323035	-	Essential subunit of the Mms21-Smc5-Smc6 complex; nuclear protein required for DNA repair and growth; has a nonstructural role in the maintenance of chromosomes	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010679	PAM18	Q07914	GI:6323036	-	J-protein co-chaperone of the mitochondrial import motor associated with the presequence translocase, with Ssc1p, Tim44p, Mge1p, and Pam16p; stimulates ATPase activity of Ssc1p to drive mitochondrial import; activity is inhibited by Pam16p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010680	RLP24	Q07915	GI:6323037	-	Essential protein with similarity to Rpl24Ap and Rpl24Bp, associated with pre-60S ribosomal subunits and required for ribosomal large subunit biogenesis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010681	TEN1	Q07921	GI:6323038	-	Protein that regulates telomeric length; protects telomeric ends in a complex with Cdc13p and Stn1p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010682	GAT3	Q07928	GI:6323041	-	Protein containing GATA family zinc finger motifs	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010683	SDO1	Q07953	GI:6323050	-	Essential protein involved in 60S ribosome maturation; ortholog of the human protein (SBDS) responsible for autosomal recessive Shwachman-Bodian-Diamond Syndrome; highly conserved across archae and eukaryotes	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010684	SED5	Q01590	GI:6323054	-	cis-Golgi t-SNARE syntaxin required for vesicular transport between the ER and the Golgi complex, binds at least 9 SNARE proteins	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010685	RPL15A	P05748	GI:6323057	-	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl15Bp and has similarity to rat L15 ribosomal protein; binds to 5.8 S rRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010686	RSC58	Q07979	GI:6323061	-	Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010687	STU2	P46675	GI:6323074	-	Microtubule-associated protein (MAP) of the XMAP215/Dis1 family; regulates microtubule dynamics during spindle orientation and metaphase chromosome alignment; interacts with spindle pole body component Spc72p	Saccharomyces cerevisiae	559292	Rich medium
